customer_id,date,amount
C01929,2025-12-26,13.13
C01929,2023-05-19,17.11
C01929,2025-11-23,13.18
C01930,2023-12-01,20.63
C01930,2025-09-22,24.55
C01930,2025-10-17,44.06
C01931,2025-04-01,25.02
C01931,2023-03-07,32.35
C01931,2025-06-04,42.41
C01931,2025-12-22,18.58
C01931,2023-07-20,26.09
C01932,2025-12-09,13.72
C01932,2023-04-06,17.29
C01932,2023-12-23,9.64
C01933,2024-05-03,9.79
C01933,2025-02-16,13.0
C01933,2025-09-17,10.89
C01933,2023-08-29,20.66
C01933,2023-09-12,21.76
C01933,2025-08-01,6.75
C01933,2024-06-02,13.06
C01934,2025-07-22,36.71
C01934,2025-08-23,13.31
C01934,2024-10-20,20.67
C01935,2023-07-13,28.44
C01936,2024-01-17,53.93
C01936,2025-11-17,53.92
C01936,2024-07-27,56.04
C01937,2023-03-27,53.78
C01937,2025-03-07,45.55
C01937,2024-12-16,38.04
C01937,2023-04-06,86.15
C01937,2025-05-30,42.77
C01937,2024-10-23,80.24
C01937,2023-06-22,38.67
C01937,2024-06-12,46.04
C01937,2023-10-06,44.11
C01937,2025-02-26,33.16
C01937,2024-06-22,43.79
C01937,2024-03-20,56.51
C01937,2025-09-13,26.97
C01937,2025-07-14,65.13
C01937,2025-07-20,60.55
C01937,2024-07-30,53.92
C01938,2024-11-04,59.06
C01938,2023-05-18,56.84
C01938,2025-06-19,90.25
C01938,2025-01-15,46.26
C01939,2024-06-02,20.54
C01939,2024-01-01,64.11
C01939,2023-01-28,37.0
C01940,2024-10-28,12.45
C01941,2025-04-21,28.67
C01941,2025-07-01,50.04
C01941,2023-07-06,27.66
C01941,2024-03-03,29.46
C01941,2023-01-07,36.03
C01942,2025-08-08,12.72
C01942,2023-10-02,12.88
C01942,2024-08-27,26.49
C01942,2024-01-08,9.45
C01942,2023-10-13,17.54
C01943,2024-12-09,18.16
C01943,2023-03-10,32.78
C01943,2025-05-21,13.15
C01943,2023-12-10,27.45
C01943,2023-07-09,18.61
C01944,2023-04-24,17.68
C01945,2025-12-05,13.33
C01946,2025-02-17,12.8
C01946,2025-05-18,20.11
C01947,2025-07-05,21.63
C01948,2023-01-16,24.54
C01949,2025-04-20,13.58
C01950,2024-02-09,18.94
C01950,2024-10-16,11.71
C01950,2024-01-21,9.84
C01950,2025-06-26,12.37
C01950,2024-12-19,13.89
C01950,2025-01-14,21.48
C01950,2025-03-03,6.09
C01950,2023-11-03,34.07
C01950,2024-03-17,17.98
C01950,2024-08-22,10.39
C01950,2025-08-17,14.45
C01950,2025-07-26,6.82
C01951,2024-10-31,24.78
C01951,2023-09-20,23.16
C01952,2025-11-18,32.87
C01952,2023-02-05,60.76
C01953,2025-05-06,135.82
C01953,2023-10-31,101.21
C01953,2024-02-26,48.46
C01954,2023-12-01,46.14
C01954,2023-11-03,30.85
C01954,2023-09-28,14.48
C01954,2025-08-18,16.57
C01954,2024-12-06,36.01
C01955,2025-08-25,13.9
C01955,2025-07-05,13.46
C01955,2024-12-27,19.26
C01955,2023-03-30,19.95
C01955,2023-11-02,21.12
C01955,2024-10-12,19.33
C01955,2025-11-20,21.43
C01955,2023-12-06,23.07
C01955,2023-10-11,14.29
C01955,2025-11-15,9.52
C01955,2023-11-18,29.71
C01955,2024-03-22,22.98
C01955,2024-04-04,20.04
C01955,2023-11-03,18.98
C01955,2025-04-22,10.64
C01956,2023-04-06,33.48
C01957,2025-07-03,17.59
C01957,2025-12-25,20.62
C01957,2024-11-29,20.52
C01957,2023-06-01,20.88
C01957,2024-12-10,20.58
C01958,2025-09-27,8.71
C01958,2023-03-01,21.6
C01958,2025-05-22,16.87
C01959,2023-05-26,12.52
C01959,2024-09-13,26.95
C01959,2023-09-07,31.36
C01959,2025-07-22,46.41
C01960,2024-08-09,12.29
C01960,2025-08-01,17.75
C01960,2024-07-25,12.24
C01960,2023-10-05,24.06
C01960,2025-04-28,26.51
C01960,2025-03-31,16.82
C01961,2023-08-03,19.02
C01962,2025-09-03,59.0
C01962,2024-03-09,47.24
C01963,2025-06-03,39.99
C01964,2024-05-26,28.14
C01965,2025-10-03,33.95
C01965,2025-08-24,28.18
C01965,2023-07-19,21.01
C01966,2023-12-30,10.82
C01966,2023-05-04,12.22
C01966,2023-07-17,10.8
C01966,2024-06-17,10.71
C01966,2023-12-03,14.04
C01966,2023-04-17,8.04
C01966,2023-08-20,8.02
C01966,2024-12-15,4.18
C01966,2024-05-27,9.14
C01966,2023-09-01,14.99
C01966,2023-05-30,7.86
C01966,2025-03-20,8.61
C01966,2025-01-19,11.08
C01966,2024-08-03,12.4
C01966,2023-04-22,10.57
C01966,2024-12-18,7.76
C01966,2025-08-26,6.58
C01966,2023-03-28,7.82
C01967,2025-10-04,25.42
C01967,2024-02-06,14.42
C01968,2025-07-03,42.44
C01968,2023-03-03,49.19
C01969,2025-11-24,14.71
C01970,2023-06-09,46.39
C01970,2023-02-26,45.48
C01970,2023-09-06,46.12
C01970,2024-06-23,71.23
C01970,2024-05-13,76.3
C01970,2025-06-20,45.31
C01971,2025-12-27,18.1
C01971,2025-10-15,14.46
C01971,2024-01-31,33.22
C01971,2023-11-23,33.33
C01972,2023-01-30,17.8
C01972,2024-08-08,32.5
C01972,2024-11-18,21.85
C01972,2025-11-08,25.84
C01972,2023-05-30,15.2
C01972,2023-04-21,16.6
C01973,2023-12-15,63.8
C01973,2024-07-24,26.99
C01973,2025-12-10,70.57
C01973,2023-09-01,33.32
C01974,2024-08-10,15.19
C01975,2024-11-02,18.35
C01975,2024-06-20,33.97
C01975,2025-08-13,17.11
C01976,2023-02-14,50.56
C01976,2023-08-27,48.31
C01976,2023-03-28,29.86
C01976,2025-01-22,63.67
C01977,2025-10-10,25.6
C01977,2024-10-29,31.84
C01977,2024-02-13,25.14
C01978,2024-05-04,3.02
C01978,2025-09-14,4.89
C01978,2023-05-13,5.77
C01978,2023-07-30,9.4
C01978,2024-02-26,5.97
C01979,2024-03-01,39.89
C01979,2025-12-05,46.6
C01979,2023-01-03,43.84
C01980,2023-05-16,34.73
C01980,2024-03-26,32.03
C01981,2023-12-05,5.51
C01981,2025-12-05,6.95
C01982,2024-08-30,69.2
C01982,2024-07-20,35.15
C01982,2023-10-14,55.39
C01982,2023-07-30,40.47
C01983,2024-06-01,11.41
C01984,2024-06-29,12.19
C01985,2024-03-07,29.38
C01985,2025-09-18,27.31
C01985,2024-09-01,22.86
C01985,2024-09-06,51.95
C01986,2023-07-18,15.21
C01986,2025-12-21,11.38
C01986,2023-08-23,20.86
C01987,2024-10-08,31.07
C01987,2024-07-16,53.21
C01988,2023-02-18,19.96
C01988,2023-02-16,27.3
C01988,2024-09-16,30.79
C01988,2024-07-20,24.73
C01989,2025-10-03,15.32
C01989,2024-07-14,8.67
C01989,2024-12-27,12.35
C01989,2023-05-19,13.36
C01989,2024-08-25,6.91
C01990,2023-06-26,20.98
C01990,2025-10-17,42.83
C01990,2025-07-05,11.34
C01990,2025-09-03,16.31
C01990,2024-02-28,22.48
C01991,2024-11-17,79.05
C01991,2024-04-27,48.56
C01992,2024-06-02,49.12
C01992,2024-07-17,50.94
C01993,2025-08-20,11.86
C01994,2024-10-01,50.51
C01995,2025-03-18,29.34
C01995,2025-04-25,12.91
C01995,2023-06-01,20.95
C01996,2023-06-29,20.27
C01996,2025-12-01,17.17
C01996,2024-07-06,13.04
C01996,2024-06-12,10.68
C01997,2024-02-25,31.27
C01997,2025-07-28,41.89
C01998,2023-06-09,14.01
C01998,2025-01-11,31.77
C01998,2024-02-24,28.42
C01998,2025-01-03,27.14
C01998,2025-06-11,21.08
C01999,2024-09-22,13.75
C02000,2023-04-17,13.68
C02000,2023-06-18,20.33
C02001,2023-08-17,34.71
C02001,2025-05-07,47.58
C02001,2025-01-20,87.71
C02001,2025-07-23,56.64
C02001,2023-05-10,45.2
C02001,2025-02-25,36.35
C02001,2024-01-30,104.59
C02001,2025-10-31,32.59
C02001,2024-09-29,50.45
C02001,2024-05-16,85.68
C02001,2024-08-01,59.5
C02001,2025-12-26,47.67
C02001,2024-04-10,56.17
C02001,2025-07-19,55.41
C02001,2025-07-28,94.99
C02001,2024-11-26,51.72
C02001,2023-05-05,68.51
C02001,2024-08-25,75.05
C02001,2023-08-02,70.42
C02001,2023-05-03,61.86
C02002,2023-11-16,28.47
C02002,2023-10-17,11.12
C02002,2024-04-03,14.93
C02002,2025-09-18,10.55
C02003,2025-06-06,30.51
C02003,2025-09-09,25.93
C02003,2023-07-22,26.93
C02003,2025-07-15,24.52
C02003,2025-05-24,16.29
C02004,2025-03-18,44.01
C02004,2025-01-10,103.57
C02005,2024-06-17,15.81
C02005,2024-08-03,22.84
C02006,2023-06-02,13.64
C02007,2024-05-05,14.32
C02007,2025-08-05,21.6
C02007,2025-01-23,15.8
C02007,2023-05-28,21.23
C02007,2023-03-15,32.63
C02007,2023-11-26,19.92
C02008,2024-01-02,50.23
C02008,2025-07-14,55.27
C02008,2025-03-02,37.15
C02009,2024-11-24,29.23
C02010,2023-03-19,14.09
C02010,2025-06-29,11.51
C02010,2023-03-23,12.88
C02010,2023-10-20,22.53
C02010,2025-06-05,9.06
C02011,2025-05-15,12.94
C02011,2024-08-13,12.86
C02011,2025-03-22,20.14
C02012,2025-07-14,32.99
C02012,2023-08-11,37.39
C02012,2023-05-10,20.03
C02012,2023-09-01,46.62
C02012,2024-05-20,45.26
C02013,2025-01-05,9.09
C02013,2023-12-17,16.0
C02013,2025-05-04,11.46
C02014,2023-04-21,37.79
C02014,2023-11-04,25.03
C02014,2024-11-27,22.41
C02015,2024-01-31,30.85
C02016,2025-08-03,4.77
C02016,2023-11-25,2.55
C02016,2024-07-20,3.15
C02017,2025-09-12,15.16
C02017,2023-05-24,8.21
C02018,2024-07-26,15.69
C02019,2025-05-27,48.51
C02020,2024-06-10,46.61
C02020,2023-04-09,29.8
C02020,2023-05-30,55.79
C02020,2023-11-15,33.82
C02020,2023-01-31,26.61
C02020,2025-08-20,39.29
C02020,2024-10-12,35.65
C02021,2024-08-22,47.74
C02021,2023-09-11,45.77
C02022,2024-05-19,12.76
C02022,2024-11-08,16.09
C02022,2025-03-22,10.68
C02023,2024-06-01,36.92
C02024,2024-11-26,52.51
C02024,2024-03-04,30.54
C02024,2024-05-17,27.88
C02024,2025-05-22,33.82
C02024,2023-10-03,26.15
C02025,2024-12-10,22.42
C02025,2025-08-26,25.2
C02026,2025-05-17,11.84
C02026,2024-09-26,20.96
C02026,2023-03-15,9.58
C02026,2024-02-11,11.26
C02026,2023-06-14,13.61
C02026,2024-05-09,6.25
C02026,2024-02-15,13.32
C02026,2025-11-22,9.42
C02026,2025-09-21,12.79
C02026,2024-03-12,6.07
C02026,2024-11-25,5.63
C02026,2024-11-21,9.93
C02027,2024-03-23,91.62
C02027,2025-12-22,82.94
C02028,2025-04-06,38.03
C02028,2023-12-15,24.2
C02028,2024-05-04,29.95
C02028,2023-03-08,31.8
C02029,2025-05-16,22.25
C02029,2025-02-23,39.79
C02030,2025-12-05,15.43
C02030,2024-03-14,20.63
C02030,2023-10-04,21.15
C02030,2024-07-20,14.98
C02031,2025-05-01,22.12
C02031,2025-05-03,25.84
C02032,2023-06-27,24.22
C02032,2024-04-06,26.79
C02032,2024-08-06,18.37
C02033,2023-12-10,10.64
C02034,2023-02-25,6.68
C02034,2025-08-31,18.87
C02035,2025-05-06,28.15
C02035,2025-05-20,35.66
C02035,2023-09-05,19.0
C02035,2024-09-09,25.2
C02035,2024-08-12,15.01
C02035,2024-07-24,21.48
C02035,2023-05-17,29.44
C02035,2025-11-26,28.28
C02035,2025-09-04,39.23
C02035,2025-05-15,38.11
C02036,2025-02-08,18.05
C02036,2023-12-19,20.21
C02036,2023-06-11,19.44
C02036,2024-12-05,27.99
C02036,2024-10-28,25.34
C02037,2023-09-13,18.27
C02038,2023-11-08,40.74
C02038,2023-12-19,35.16
C02038,2024-10-06,48.26
C02038,2023-04-01,77.3
C02039,2025-05-02,58.02
C02040,2024-02-18,17.54
C02040,2024-12-03,22.61
C02040,2023-03-30,13.49
C02040,2024-04-21,27.1
C02040,2024-11-14,33.06
C02041,2024-02-15,50.08
C02042,2023-03-23,35.99
C02042,2025-05-05,22.38
C02043,2025-02-24,27.67
C02043,2025-08-09,17.47
C02043,2025-01-16,28.61
C02043,2025-01-05,19.76
C02044,2024-06-25,13.09
C02044,2023-06-13,8.65
C02044,2024-07-08,12.68
C02044,2025-04-07,13.08
C02045,2025-07-31,21.78
C02045,2025-07-29,27.11
C02045,2024-08-05,73.63
C02045,2024-01-16,32.2
C02046,2023-11-28,34.52
C02046,2024-06-14,29.44
C02046,2024-07-06,16.26
C02046,2025-05-17,50.3
C02047,2023-01-07,80.12
C02047,2025-09-09,57.64
C02047,2025-05-02,35.83
C02047,2023-11-19,25.55
C02048,2025-05-03,9.74
C02049,2023-07-05,28.69
C02049,2023-01-09,20.74
C02049,2024-02-24,20.12
C02049,2023-10-11,25.96
C02049,2023-10-04,31.44
C02049,2024-03-19,55.72
C02050,2024-11-10,45.76
C02050,2024-03-03,30.88
C02050,2023-07-04,35.07
C02050,2023-05-10,18.32
C02050,2025-02-13,35.44
C02050,2023-08-31,26.96
C02050,2024-03-11,25.41
C02051,2025-09-25,28.33
C02052,2024-03-22,103.82
C02052,2024-02-08,52.06
C02052,2024-08-18,108.06
C02052,2023-11-09,102.58
C02052,2024-09-14,112.68
C02052,2025-12-14,59.85
C02053,2023-07-30,13.4
C02053,2025-01-13,21.58
C02054,2023-02-02,27.34
C02054,2025-01-23,25.9
C02054,2024-01-26,49.1
C02054,2023-06-12,63.36
C02054,2024-06-24,30.5
C02055,2023-03-10,21.87
C02055,2023-02-15,45.69
C02055,2023-03-20,30.64
C02055,2023-07-26,26.98
C02055,2023-04-12,22.65
C02055,2024-10-13,39.65
C02056,2024-11-23,39.23
C02056,2024-04-24,13.96
C02056,2024-09-23,15.21
C02056,2025-08-27,25.04
C02057,2025-09-27,18.62
C02058,2025-10-27,39.14
C02059,2025-05-15,29.69
C02059,2024-02-16,33.35
C02059,2024-08-11,32.59
C02059,2025-08-27,34.82
C02059,2025-02-27,11.47
C02060,2024-01-11,165.97
C02060,2025-05-26,68.9
C02060,2025-03-31,109.49
C02061,2023-12-03,46.31
C02061,2024-06-25,19.96
C02062,2023-11-03,84.0
C02062,2023-05-10,29.39
C02063,2025-08-04,20.04
C02063,2025-04-03,22.09
C02063,2024-09-12,21.47
C02063,2023-05-15,10.9
C02063,2024-03-08,10.36
C02063,2025-03-30,15.92
C02063,2025-11-29,14.84
C02063,2024-12-17,9.28
C02063,2025-07-20,11.04
C02063,2025-06-21,10.39
C02064,2023-11-27,40.22
C02064,2024-08-24,16.88
C02064,2025-10-22,20.82
C02064,2025-08-14,15.41
C02065,2024-10-26,10.27
C02065,2025-07-01,10.62
C02065,2025-08-16,8.13
C02066,2025-08-03,11.18
C02067,2024-12-02,20.91
C02067,2023-05-28,19.6
C02067,2023-11-01,29.93
C02067,2023-06-16,21.57
C02068,2024-07-22,11.63
C02068,2025-01-30,12.5
C02069,2025-05-11,20.67
C02069,2025-09-23,12.1
C02070,2024-12-01,23.6
C02070,2024-02-02,18.49
C02070,2023-12-25,18.65
C02071,2023-01-27,31.93
C02072,2023-09-09,10.64
C02072,2024-01-26,10.85
C02072,2024-03-08,12.64
C02073,2025-04-05,39.53
C02073,2024-02-18,33.96
C02073,2025-03-10,40.7
C02073,2023-10-18,55.84
C02074,2024-09-12,42.45
C02074,2023-12-27,30.51
C02074,2024-05-16,17.77
C02074,2023-12-06,33.3
C02074,2024-09-28,22.4
C02074,2025-01-29,29.08
C02075,2025-11-28,20.07
C02075,2023-05-12,22.39
C02075,2025-09-23,15.08
C02075,2023-07-25,17.94
C02075,2024-10-02,17.2
C02076,2024-02-19,45.02
C02076,2024-01-21,34.04
C02077,2024-07-07,9.41
C02077,2025-03-08,10.76
C02077,2023-08-28,14.13
C02077,2025-09-16,10.13
C02078,2024-08-17,29.67
C02078,2024-12-24,51.98
C02078,2023-01-18,18.65
C02079,2023-01-04,46.03
C02079,2024-12-03,34.06
C02080,2024-05-24,50.82
C02081,2024-11-29,17.98
C02081,2025-11-05,19.17
C02082,2023-04-01,32.08
C02082,2024-04-10,33.72
C02082,2025-08-19,53.31
C02082,2024-11-06,58.62
C02082,2023-01-31,63.16
C02083,2023-09-13,34.85
C02083,2023-01-16,26.46
C02083,2025-07-19,97.98
C02083,2024-03-26,58.44
C02083,2024-04-21,71.0
C02084,2023-07-09,22.67
C02084,2024-01-07,35.78
C02084,2025-05-21,29.67
C02085,2025-09-30,15.28
C02085,2023-06-30,22.39
C02085,2024-06-23,33.68
C02086,2023-04-26,55.52
C02086,2023-08-06,58.51
C02086,2024-11-25,73.44
C02087,2025-09-26,17.33
C02087,2023-09-04,38.36
C02087,2023-06-21,13.48
C02088,2023-10-13,26.8
C02088,2025-03-07,38.21
C02088,2024-11-21,18.27
C02088,2023-03-11,28.08
C02089,2023-11-19,16.14
C02089,2025-07-09,17.97
C02089,2024-10-26,20.27
C02089,2025-06-24,27.41
C02089,2024-09-16,16.37
C02090,2025-11-06,31.6
C02091,2025-12-30,18.07
C02091,2025-05-11,13.05
C02092,2023-03-17,32.34
C02092,2025-07-31,56.19
C02092,2023-05-06,41.26
C02093,2024-08-21,7.28
C02094,2025-12-17,33.35
C02095,2025-06-22,15.83
C02095,2023-07-16,12.2
C02095,2023-06-09,19.52
C02095,2025-05-15,13.08
C02095,2023-12-20,20.12
C02095,2023-03-17,21.31
C02095,2023-04-01,12.8
C02095,2025-09-03,18.85
C02095,2025-03-08,9.72
C02095,2025-07-11,12.95
C02095,2025-03-14,41.32
C02095,2025-01-03,22.23
C02095,2024-04-03,14.61
C02096,2023-06-11,30.22
C02096,2023-01-24,31.96
C02096,2024-02-10,32.16
C02096,2025-06-28,18.03
C02097,2025-06-01,49.5
C02097,2023-03-24,36.5
C02097,2023-02-16,38.82
C02097,2025-09-28,45.74
C02097,2024-02-22,20.22
C02098,2023-05-03,67.67
C02099,2025-06-02,13.01
C02099,2025-10-22,18.52
C02099,2023-01-16,12.54
C02099,2023-05-27,13.48
C02099,2025-10-12,18.62
C02099,2025-08-31,20.39
C02099,2024-11-26,14.69
C02099,2023-01-23,21.33
C02099,2025-05-01,18.77
C02099,2025-04-03,19.31
C02099,2025-03-18,30.67
C02099,2023-10-18,22.27
C02099,2025-04-27,15.16
C02099,2023-04-19,31.89
C02099,2025-12-10,22.32
C02099,2023-02-22,45.15
C02099,2024-03-01,10.85
C02099,2024-12-19,38.17
C02100,2025-12-27,29.63
C02100,2024-04-06,36.67
C02100,2025-01-02,15.86
C02100,2025-04-13,29.83
C02100,2024-12-31,50.31
C02100,2023-03-08,23.47
C02100,2025-05-08,21.02
C02100,2023-05-21,29.99
C02100,2024-03-26,21.0
C02100,2024-09-24,31.21
C02100,2023-08-10,40.12
C02101,2024-06-27,24.62
C02101,2023-07-09,15.17
C02101,2024-11-14,57.24
C02101,2023-04-11,32.86
C02101,2023-07-27,37.77
C02101,2025-06-25,22.53
C02101,2025-05-02,10.1
C02102,2023-03-31,18.83
C02102,2025-12-29,13.47
C02102,2023-10-22,15.67
C02102,2023-08-29,11.38
C02102,2023-04-04,8.5
C02102,2025-11-16,10.57
C02103,2023-05-01,31.7
C02103,2025-03-23,28.13
C02104,2025-08-31,28.41
C02104,2023-05-05,47.26
C02104,2024-06-06,31.99
C02104,2025-12-26,37.83
C02105,2025-07-19,14.05
C02106,2025-01-12,40.7
C02106,2024-06-17,36.29
C02106,2025-09-17,64.76
C02106,2023-09-10,26.16
C02107,2025-01-19,28.38
C02107,2024-06-08,59.66
C02108,2023-01-12,13.38
C02109,2025-01-14,20.76
C02110,2025-07-23,14.08
C02110,2023-04-10,13.62
C02111,2025-03-16,12.78
C02111,2024-12-17,3.44
C02111,2023-05-11,3.94
C02111,2024-10-16,10.09
C02111,2024-11-24,7.78
C02112,2024-01-21,24.32
C02112,2024-03-04,17.58
C02113,2023-10-31,18.69
C02114,2025-10-07,8.26
C02114,2024-01-28,7.84
C02114,2024-12-26,7.76
C02114,2024-10-26,12.58
C02115,2023-12-22,140.33
C02115,2024-12-05,42.48
C02116,2025-08-30,22.51
C02116,2023-04-07,12.76
C02117,2023-04-01,21.39
C02117,2024-03-22,26.68
C02117,2024-03-14,32.26
C02118,2023-05-31,64.54
C02118,2023-02-14,60.92
C02118,2023-01-17,59.98
C02118,2025-04-01,70.17
C02119,2024-05-14,6.53
C02119,2025-05-02,14.11
C02120,2023-05-19,19.96
C02121,2025-03-07,68.94
C02121,2024-04-12,89.53
C02121,2024-06-28,54.55
C02121,2023-07-22,40.95
C02122,2023-03-24,47.53
C02122,2025-07-05,29.97
C02123,2024-09-24,23.91
C02123,2025-10-02,17.39
C02123,2025-09-24,14.24
C02123,2025-10-02,12.0
C02123,2023-09-29,20.48
C02124,2025-01-12,41.24
C02124,2025-10-22,11.6
C02124,2023-08-23,17.11
C02124,2023-01-06,27.34
C02124,2025-10-02,19.84
C02125,2023-11-10,19.77
C02125,2023-12-19,20.69
C02126,2024-05-06,20.23
C02126,2025-09-07,12.83
C02126,2023-04-24,12.03
C02127,2023-04-10,28.0
C02127,2024-01-19,17.6
C02127,2024-09-19,28.39
C02127,2023-11-06,13.85
C02127,2023-07-26,16.84
C02127,2024-11-18,19.61
C02127,2023-08-31,16.47
C02127,2023-05-06,29.28
C02127,2024-12-21,25.72
C02127,2024-11-03,20.22
C02127,2024-10-30,14.12
C02127,2024-05-04,35.46
C02127,2024-06-06,44.47
C02128,2023-09-23,20.85
C02128,2024-10-04,15.35
C02128,2025-08-03,11.33
C02128,2025-04-10,25.22
C02129,2023-08-25,9.66
C02129,2024-09-04,18.61
C02130,2023-04-16,66.97
C02130,2025-08-02,68.85
C02130,2025-12-15,32.5
C02130,2024-08-24,33.62
C02130,2023-04-18,34.05
C02131,2023-01-19,25.31
C02131,2024-04-21,9.36
C02131,2024-07-20,15.94
C02131,2024-08-11,18.46
C02131,2023-02-04,32.47
C02131,2024-10-22,27.85
C02131,2023-08-27,18.17
C02131,2023-10-15,30.69
C02131,2024-10-23,23.11
C02131,2024-06-15,13.34
C02131,2025-03-26,28.38
C02131,2025-07-27,19.99
C02131,2023-02-20,17.02
C02131,2023-05-10,24.1
C02131,2025-03-12,23.06
C02131,2023-05-09,24.07
C02131,2025-02-11,16.2
C02131,2024-03-15,33.33
C02132,2024-05-21,15.21
C02132,2025-04-19,12.46
C02132,2023-10-19,7.92
C02133,2024-01-21,13.51
C02134,2024-06-26,191.17
C02134,2023-06-17,188.4
C02134,2024-08-04,216.41
C02134,2023-05-26,77.89
C02134,2023-10-31,174.12
C02134,2023-02-26,214.09
C02134,2023-08-16,102.63
C02134,2025-11-17,104.93
C02134,2025-05-27,180.85
C02134,2024-04-06,107.5
C02134,2023-12-07,165.69
C02134,2024-10-15,156.55
C02134,2023-04-24,207.59
C02134,2025-09-04,171.78
C02134,2024-09-09,98.0
C02134,2023-05-11,87.26
C02134,2023-10-18,181.92
C02135,2024-01-04,30.25
C02135,2023-02-06,28.31
C02135,2025-05-12,14.49
C02136,2024-06-04,38.59
C02136,2024-06-07,55.81
C02136,2024-10-20,56.35
C02136,2023-02-06,73.72
C02136,2025-03-20,56.3
C02137,2024-05-18,22.66
C02137,2024-11-12,24.03
C02138,2025-08-22,35.91
C02138,2025-09-30,10.11
C02139,2024-11-16,16.91
C02139,2025-09-21,18.15
C02139,2025-11-18,9.04
C02140,2025-08-07,39.9
C02140,2023-03-13,24.06
C02140,2023-02-02,51.28
C02140,2023-02-14,13.66
C02141,2024-12-12,18.68
C02141,2024-11-01,19.22
C02141,2023-03-01,28.81
C02141,2024-07-06,34.65
C02141,2024-07-02,31.95
C02141,2023-12-06,17.3
C02141,2023-09-14,7.96
C02141,2025-10-21,43.07
C02141,2024-10-21,32.82
C02141,2023-11-30,55.07
C02141,2024-06-06,33.16
C02141,2025-03-02,26.46
C02141,2025-08-20,16.8
C02141,2023-01-19,28.98
C02142,2025-03-13,29.0
C02143,2024-08-22,10.37
C02144,2023-08-18,54.46
C02144,2023-09-01,58.24
C02145,2025-01-31,47.19
C02146,2023-03-22,27.52
C02146,2025-06-12,26.94
C02146,2024-10-07,23.87
C02147,2023-02-02,23.37
C02147,2023-04-04,11.81
C02148,2024-12-21,9.97
C02148,2023-02-01,8.1
C02148,2023-07-08,15.48
C02148,2025-02-20,6.5
C02148,2024-07-31,12.55
C02148,2024-09-21,8.59
C02148,2023-06-24,6.88
C02148,2025-08-16,10.09
C02148,2025-03-13,14.03
C02148,2024-03-04,5.93
C02148,2024-12-16,9.37
C02148,2024-12-09,15.26
C02148,2024-05-18,11.33
C02148,2024-09-29,9.4
C02148,2023-04-02,9.76
C02149,2023-06-14,52.35
C02149,2024-10-25,32.63
C02149,2025-04-22,63.09
C02149,2023-09-13,12.09
C02149,2024-12-18,22.45
C02149,2023-12-23,39.13
C02149,2025-07-22,27.42
C02149,2025-05-23,35.1
C02149,2025-01-28,35.05
C02149,2023-01-06,33.82
C02149,2025-07-25,45.72
C02149,2025-12-09,25.36
C02149,2025-08-09,32.08
C02150,2024-04-23,33.41
C02150,2023-07-20,29.85
C02150,2023-08-16,33.83
C02151,2023-02-19,22.16
C02151,2023-01-16,19.35
C02151,2025-02-16,24.47
C02151,2024-11-10,32.42
C02151,2025-11-19,38.63
C02151,2024-09-08,23.78
C02151,2024-05-04,21.21
C02151,2025-03-11,41.2
C02151,2024-01-26,21.22
C02151,2025-09-11,37.56
C02151,2025-03-18,25.49
C02151,2025-02-18,35.16
C02151,2024-11-23,22.09
C02151,2023-10-04,22.16
C02151,2025-11-01,29.78
C02151,2023-12-23,44.44
C02151,2024-11-07,28.9
C02151,2023-11-12,34.22
C02152,2024-11-25,23.63
C02152,2024-07-24,13.27
C02152,2025-10-26,10.25
C02152,2023-10-05,13.03
C02152,2024-03-17,13.91
C02153,2024-09-06,8.02
C02153,2025-09-29,11.33
C02153,2025-07-31,3.87
C02153,2024-07-26,8.46
C02153,2024-05-17,6.79
C02154,2023-05-06,23.59
C02154,2023-01-09,35.68
C02154,2023-10-28,33.35
C02154,2024-06-08,47.65
C02154,2024-01-31,49.56
C02154,2025-11-28,63.74
C02154,2024-02-08,28.13
C02154,2024-04-01,28.19
C02154,2024-05-17,36.29
C02155,2023-03-30,11.32
C02155,2023-04-07,8.12
C02155,2023-04-29,14.19
C02156,2024-12-27,150.41
C02156,2024-07-25,58.51
C02156,2023-04-26,54.75
C02157,2025-03-26,49.54
C02157,2024-02-11,16.38
C02157,2024-02-13,25.2
C02157,2024-06-14,19.45
C02157,2024-12-11,26.02
C02157,2023-10-13,53.9
C02157,2024-12-03,40.08
C02157,2025-12-19,10.93
C02158,2024-02-11,79.67
C02158,2025-02-13,71.25
C02159,2023-12-14,28.87
C02160,2025-10-10,25.67
C02161,2025-02-18,53.84
C02162,2024-05-04,18.2
C02162,2025-10-28,14.91
C02162,2025-10-30,21.43
C02163,2023-11-17,30.58
C02163,2023-11-25,28.44
C02163,2024-03-15,31.19
C02164,2024-06-13,14.19
C02164,2025-02-07,12.24
C02164,2024-01-09,16.74
C02164,2023-11-23,8.41
C02164,2023-06-02,24.27
C02164,2025-08-19,12.06
C02165,2025-03-30,27.96
C02165,2023-09-18,39.32
C02166,2025-08-31,19.17
C02166,2025-06-24,36.86
C02167,2025-12-26,13.38
C02168,2025-07-03,38.94
C02168,2025-10-12,41.12
C02168,2023-07-07,23.48
C02169,2025-03-26,50.7
C02169,2023-12-05,39.87
C02169,2024-07-31,29.16
C02169,2023-01-07,20.0
C02170,2023-04-16,20.06
C02170,2023-11-18,18.95
C02171,2024-07-02,22.28
